codigo_ibge;sigla;ano;variavel_valor
2505105;Acesso_SCM>=12Mbps;2025;4604.0
2505204;Acesso_SCM>=12Mbps;2025;834.0
2505238;Acesso_SCM>=12Mbps;2025;10.0
2505279;Acesso_SCM>=12Mbps;2025;108.0
2505303;Acesso_SCM>=12Mbps;2025;215.0
2505352;Acesso_SCM>=12Mbps;2025;1050.0
2505402;Acesso_SCM>=12Mbps;2025;146.0
2505501;Acesso_SCM>=12Mbps;2025;169.0
2505600;Acesso_SCM>=12Mbps;2025;657.0
2505709;Acesso_SCM>=12Mbps;2025;6.0
2505808;Acesso_SCM>=12Mbps;2025;2.0
2505907;Acesso_SCM>=12Mbps;2025;217.0
2506004;Acesso_SCM>=12Mbps;2025;5547.0
2506103;Acesso_SCM>=12Mbps;2025;78.0
2506202;Acesso_SCM>=12Mbps;2025;677.0
2506251;Acesso_SCM>=12Mbps;2025;579.0
2506301;Acesso_SCM>=12Mbps;2025;16287.0
2506400;Acesso_SCM>=12Mbps;2025;660.0
2506509;Acesso_SCM>=12Mbps;2025;258.0
2506608;Acesso_SCM>=12Mbps;2025;2.0
2506707;Acesso_SCM>=12Mbps;2025;272.0
2506806;Acesso_SCM>=12Mbps;2025;2079.0
2506905;Acesso_SCM>=12Mbps;2025;2502.0
2507002;Acesso_SCM>=12Mbps;2025;4238.0
2507101;Acesso_SCM>=12Mbps;2025;156.0
2507200;Acesso_SCM>=12Mbps;2025;1160.0
2507309;Acesso_SCM>=12Mbps;2025;685.0
2507408;Acesso_SCM>=12Mbps;2025;501.0
2507507;Acesso_SCM>=12Mbps;2025;287570.0
2507606;Acesso_SCM>=12Mbps;2025;876.0
2507705;Acesso_SCM>=12Mbps;2025;2267.0
2507804;Acesso_SCM>=12Mbps;2025;1411.0
2507903;Acesso_SCM>=12Mbps;2025;1346.0
2508000;Acesso_SCM>=12Mbps;2025;502.0
2508109;Acesso_SCM>=12Mbps;2025;159.0
2508208;Acesso_SCM>=12Mbps;2025;321.0
2508307;Acesso_SCM>=12Mbps;2025;2816.0
2508406;Acesso_SCM>=12Mbps;2025;121.0
2508505;Acesso_SCM>=12Mbps;2025;10.0
2508554;Acesso_SCM>=12Mbps;2025;50.0
2508604;Acesso_SCM>=12Mbps;2025;2041.0
2508703;Acesso_SCM>=12Mbps;2025;6.0
2508802;Acesso_SCM>=12Mbps;2025;244.0
2508901;Acesso_SCM>=12Mbps;2025;8831.0
2509008;Acesso_SCM>=12Mbps;2025;1031.0
2509057;Acesso_SCM>=12Mbps;2025;63.0
2509107;Acesso_SCM>=12Mbps;2025;1715.0
2509156;Acesso_SCM>=12Mbps;2025;1247.0
2509206;Acesso_SCM>=12Mbps;2025;1363.0
2509305;Acesso_SCM>=12Mbps;2025;202.0
2509339;Acesso_SCM>=12Mbps;2025;126.0
2509370;Acesso_SCM>=12Mbps;2025;320.0
2509396;Acesso_SCM>=12Mbps;2025;356.0
2509404;Acesso_SCM>=12Mbps;2025;1458.0
2509503;Acesso_SCM>=12Mbps;2025;765.0
2509602;Acesso_SCM>=12Mbps;2025;667.0
2509701;Acesso_SCM>=12Mbps;2025;4416.0
2509800;Acesso_SCM>=12Mbps;2025;983.0
2509909;Acesso_SCM>=12Mbps;2025;616.0
2510006;Acesso_SCM>=12Mbps;2025;512.0
2510105;Acesso_SCM>=12Mbps;2025;2513.0
2510204;Acesso_SCM>=12Mbps;2025;462.0
2510303;Acesso_SCM>=12Mbps;2025;786.0
2510402;Acesso_SCM>=12Mbps;2025;323.0
2510501;Acesso_SCM>=12Mbps;2025;472.0
2510600;Acesso_SCM>=12Mbps;2025;56.0
2510659;Acesso_SCM>=12Mbps;2025;5.0
2510709;Acesso_SCM>=12Mbps;2025;9.0
2510808;Acesso_SCM>=12Mbps;2025;31664.0
2510907;Acesso_SCM>=12Mbps;2025;192.0
2511004;Acesso_SCM>=12Mbps;2025;528.0
2511103;Acesso_SCM>=12Mbps;2025;546.0
2511202;Acesso_SCM>=12Mbps;2025;2631.0
2511301;Acesso_SCM>=12Mbps;2025;1134.0
2511400;Acesso_SCM>=12Mbps;2025;3487.0
2511509;Acesso_SCM>=12Mbps;2025;1204.0
2511608;Acesso_SCM>=12Mbps;2025;894.0
2511707;Acesso_SCM>=12Mbps;2025;78.0
2511806;Acesso_SCM>=12Mbps;2025;754.0
2511905;Acesso_SCM>=12Mbps;2025;2989.0
2512002;Acesso_SCM>=12Mbps;2025;2418.0
2512036;Acesso_SCM>=12Mbps;2025;291.0
2512077;Acesso_SCM>=12Mbps;2025;1147.0
2512101;Acesso_SCM>=12Mbps;2025;8318.0
2512200;Acesso_SCM>=12Mbps;2025;619.0
2512309;Acesso_SCM>=12Mbps;2025;3291.0
2512408;Acesso_SCM>=12Mbps;2025;1196.0
2512507;Acesso_SCM>=12Mbps;2025;2912.0
2512606;Acesso_SCM>=12Mbps;2025;36.0
2512705;Acesso_SCM>=12Mbps;2025;3802.0
2512721;Acesso_SCM>=12Mbps;2025;180.0
2512747;Acesso_SCM>=12Mbps;2025;787.0
2512754;Acesso_SCM>=12Mbps;2025;237.0
2512762;Acesso_SCM>=12Mbps;2025;344.0
2512788;Acesso_SCM>=12Mbps;2025;599.0
2512804;Acesso_SCM>=12Mbps;2025;396.0
2512903;Acesso_SCM>=12Mbps;2025;4774.0
2513000;Acesso_SCM>=12Mbps;2025;635.0
2513109;Acesso_SCM>=12Mbps;2025;854.0
2513158;Acesso_SCM>=12Mbps;2025;290.0
2513208;Acesso_SCM>=12Mbps;2025;415.0
2513307;Acesso_SCM>=12Mbps;2025;627.0
2513356;Acesso_SCM>=12Mbps;2025;328.0
2513406;Acesso_SCM>=12Mbps;2025;4069.0
2513505;Acesso_SCM>=12Mbps;2025;67.0
2513604;Acesso_SCM>=12Mbps;2025;472.0
2513653;Acesso_SCM>=12Mbps;2025;706.0
2513703;Acesso_SCM>=12Mbps;2025;25008.0
2513802;Acesso_SCM>=12Mbps;2025;107.0
2513851;Acesso_SCM>=12Mbps;2025;118.0
2513901;Acesso_SCM>=12Mbps;2025;5218.0
2513927;Acesso_SCM>=12Mbps;2025;373.0
2513943;Acesso_SCM>=12Mbps;2025;5.0
2513968;Acesso_SCM>=12Mbps;2025;1.0
2513984;Acesso_SCM>=12Mbps;2025;281.0
2514008;Acesso_SCM>=12Mbps;2025;263.0
2514107;Acesso_SCM>=12Mbps;2025;146.0
2514206;Acesso_SCM>=12Mbps;2025;437.0
2514305;Acesso_SCM>=12Mbps;2025;713.0
2514404;Acesso_SCM>=12Mbps;2025;434.0
2514453;Acesso_SCM>=12Mbps;2025;200.0
2514503;Acesso_SCM>=12Mbps;2025;2643.0
2514552;Acesso_SCM>=12Mbps;2025;195.0
2514602;Acesso_SCM>=12Mbps;2025;57.0
2514651;Acesso_SCM>=12Mbps;2025;66.0
2514701;Acesso_SCM>=12Mbps;2025;701.0
2514800;Acesso_SCM>=12Mbps;2025;5.0
2514909;Acesso_SCM>=12Mbps;2025;1384.0
2515005;Acesso_SCM>=12Mbps;2025;813.0
2515104;Acesso_SCM>=12Mbps;2025;394.0
2515203;Acesso_SCM>=12Mbps;2025;404.0
2515302;Acesso_SCM>=12Mbps;2025;3356.0
2515401;Acesso_SCM>=12Mbps;2025;1355.0
2515500;Acesso_SCM>=12Mbps;2025;2559.0
2515609;Acesso_SCM>=12Mbps;2025;7.0
2515708;Acesso_SCM>=12Mbps;2025;908.0
2515807;Acesso_SCM>=12Mbps;2025;1075.0
2515906;Acesso_SCM>=12Mbps;2025;44.0
2515930;Acesso_SCM>=12Mbps;2025;191.0
2515971;Acesso_SCM>=12Mbps;2025;388.0
2516003;Acesso_SCM>=12Mbps;2025;3909.0
2516102;Acesso_SCM>=12Mbps;2025;2705.0
2516151;Acesso_SCM>=12Mbps;2025;608.0
2516201;Acesso_SCM>=12Mbps;2025;11284.0
2516300;Acesso_SCM>=12Mbps;2025;3817.0
2516409;Acesso_SCM>=12Mbps;2025;454.0
2516508;Acesso_SCM>=12Mbps;2025;1742.0
2516607;Acesso_SCM>=12Mbps;2025;3564.0
2516706;Acesso_SCM>=12Mbps;2025;1018.0
2516755;Acesso_SCM>=12Mbps;2025;462.0
2516805;Acesso_SCM>=12Mbps;2025;1757.0
2516904;Acesso_SCM>=12Mbps;2025;2671.0
2517001;Acesso_SCM>=12Mbps;2025;58.0
2517100;Acesso_SCM>=12Mbps;2025;647.0
2517209;Acesso_SCM>=12Mbps;2025;376.0
2517407;Acesso_SCM>=12Mbps;2025;277.0
2600054;Acesso_SCM>=12Mbps;2025;8769.0
2600104;Acesso_SCM>=12Mbps;2025;4806.0
2600203;Acesso_SCM>=12Mbps;2025;1019.0
2600302;Acesso_SCM>=12Mbps;2025;3450.0
2600401;Acesso_SCM>=12Mbps;2025;422.0
2600500;Acesso_SCM>=12Mbps;2025;4257.0
2600609;Acesso_SCM>=12Mbps;2025;2358.0
2600708;Acesso_SCM>=12Mbps;2025;3868.0
2600807;Acesso_SCM>=12Mbps;2025;3407.0
2600906;Acesso_SCM>=12Mbps;2025;1915.0
2601003;Acesso_SCM>=12Mbps;2025;1189.0
2601052;Acesso_SCM>=12Mbps;2025;14.0
2601102;Acesso_SCM>=12Mbps;2025;16759.0
2601201;Acesso_SCM>=12Mbps;2025;7808.0
2601300;Acesso_SCM>=12Mbps;2025;2340.0
2601409;Acesso_SCM>=12Mbps;2025;4524.0
2601508;Acesso_SCM>=12Mbps;2025;16.0
2601607;Acesso_SCM>=12Mbps;2025;4887.0
2601706;Acesso_SCM>=12Mbps;2025;17501.0
2601805;Acesso_SCM>=12Mbps;2025;1751.0
2601904;Acesso_SCM>=12Mbps;2025;16017.0
2602001;Acesso_SCM>=12Mbps;2025;1067.0
2602100;Acesso_SCM>=12Mbps;2025;3848.0
2602209;Acesso_SCM>=12Mbps;2025;1588.0
2602308;Acesso_SCM>=12Mbps;2025;8067.0
2602407;Acesso_SCM>=12Mbps;2025;358.0
2602506;Acesso_SCM>=12Mbps;2025;7.0
2602605;Acesso_SCM>=12Mbps;2025;6815.0
2602704;Acesso_SCM>=12Mbps;2025;772.0
2602803;Acesso_SCM>=12Mbps;2025;4661.0
2602902;Acesso_SCM>=12Mbps;2025;30221.0
2603009;Acesso_SCM>=12Mbps;2025;5090.0
2603108;Acesso_SCM>=12Mbps;2025;1685.0
2603207;Acesso_SCM>=12Mbps;2025;3753.0
2603306;Acesso_SCM>=12Mbps;2025;312.0
2603405;Acesso_SCM>=12Mbps;2025;19.0
2603454;Acesso_SCM>=12Mbps;2025;23778.0
2603504;Acesso_SCM>=12Mbps;2025;3516.0
2603603;Acesso_SCM>=12Mbps;2025;1872.0
2603702;Acesso_SCM>=12Mbps;2025;2492.0
2603801;Acesso_SCM>=12Mbps;2025;726.0
2603900;Acesso_SCM>=12Mbps;2025;1222.0
2603926;Acesso_SCM>=12Mbps;2025;1045.0
2604007;Acesso_SCM>=12Mbps;2025;13059.0
2604106;Acesso_SCM>=12Mbps;2025;69720.0
2604155;Acesso_SCM>=12Mbps;2025;1045.0
2604205;Acesso_SCM>=12Mbps;2025;79.0
2604304;Acesso_SCM>=12Mbps;2025;1981.0
2604403;Acesso_SCM>=12Mbps;2025;126.0
2604502;Acesso_SCM>=12Mbps;2025;3786.0
2604601;Acesso_SCM>=12Mbps;2025;4968.0
2604700;Acesso_SCM>=12Mbps;2025;793.0
2604809;Acesso_SCM>=12Mbps;2025;241.0
2604908;Acesso_SCM>=12Mbps;2025;1686.0
2605004;Acesso_SCM>=12Mbps;2025;4143.0
2605103;Acesso_SCM>=12Mbps;2025;3927.0
2605152;Acesso_SCM>=12Mbps;2025;3179.0
2605202;Acesso_SCM>=12Mbps;2025;10282.0
2605301;Acesso_SCM>=12Mbps;2025;1640.0
2605400;Acesso_SCM>=12Mbps;2025;1534.0
2605459;Acesso_SCM>=12Mbps;2025;13837.0
2605509;Acesso_SCM>=12Mbps;2025;2100.0
2605608;Acesso_SCM>=12Mbps;2025;943.0
2605707;Acesso_SCM>=12Mbps;2025;5415.0
2605806;Acesso_SCM>=12Mbps;2025;275.0
2605905;Acesso_SCM>=12Mbps;2025;2095.0
2606002;Acesso_SCM>=12Mbps;2025;32134.0
2606101;Acesso_SCM>=12Mbps;2025;1190.0
2606200;Acesso_SCM>=12Mbps;2025;21484.0
2606309;Acesso_SCM>=12Mbps;2025;124.0
2606408;Acesso_SCM>=12Mbps;2025;20126.0
2606507;Acesso_SCM>=12Mbps;2025;2227.0
2606606;Acesso_SCM>=12Mbps;2025;2660.0
2606705;Acesso_SCM>=12Mbps;2025;694.0
2606804;Acesso_SCM>=12Mbps;2025;11626.0
2606903;Acesso_SCM>=12Mbps;2025;72.0
2607000;Acesso_SCM>=12Mbps;2025;1274.0
2607109;Acesso_SCM>=12Mbps;2025;946.0
2607208;Acesso_SCM>=12Mbps;2025;18672.0
2607307;Acesso_SCM>=12Mbps;2025;3355.0
2607406;Acesso_SCM>=12Mbps;2025;798.0
2607505;Acesso_SCM>=12Mbps;2025;382.0
2607604;Acesso_SCM>=12Mbps;2025;4434.0
2607653;Acesso_SCM>=12Mbps;2025;4640.0
2607703;Acesso_SCM>=12Mbps;2025;699.0
2607752;Acesso_SCM>=12Mbps;2025;796.0
2607802;Acesso_SCM>=12Mbps;2025;1736.0
2607901;Acesso_SCM>=12Mbps;2025;57765.0
2607950;Acesso_SCM>=12Mbps;2025;29.0
2608008;Acesso_SCM>=12Mbps;2025;1348.0
2608057;Acesso_SCM>=12Mbps;2025;1465.0
2608107;Acesso_SCM>=12Mbps;2025;626.0
2608206;Acesso_SCM>=12Mbps;2025;363.0
2608255;Acesso_SCM>=12Mbps;2025;955.0
2608305;Acesso_SCM>=12Mbps;2025;2527.0
2608404;Acesso_SCM>=12Mbps;2025;583.0
2608453;Acesso_SCM>=12Mbps;2025;2367.0
2608503;Acesso_SCM>=12Mbps;2025;145.0
2608602;Acesso_SCM>=12Mbps;2025;585.0
2608701;Acesso_SCM>=12Mbps;2025;1669.0
2608750;Acesso_SCM>=12Mbps;2025;4227.0
2608800;Acesso_SCM>=12Mbps;2025;6899.0
2608909;Acesso_SCM>=12Mbps;2025;9176.0
2609006;Acesso_SCM>=12Mbps;2025;789.0
2609105;Acesso_SCM>=12Mbps;2025;230.0
2609154;Acesso_SCM>=12Mbps;2025;494.0
2609204;Acesso_SCM>=12Mbps;2025;160.0
2609303;Acesso_SCM>=12Mbps;2025;1103.0
2609402;Acesso_SCM>=12Mbps;2025;7114.0
2609501;Acesso_SCM>=12Mbps;2025;4347.0
2609600;Acesso_SCM>=12Mbps;2025;44452.0
2609709;Acesso_SCM>=12Mbps;2025;2616.0
2609808;Acesso_SCM>=12Mbps;2025;1971.0
2609907;Acesso_SCM>=12Mbps;2025;12570.0
2610004;Acesso_SCM>=12Mbps;2025;4523.0
2610103;Acesso_SCM>=12Mbps;2025;319.0
2610202;Acesso_SCM>=12Mbps;2025;1110.0
2610301;Acesso_SCM>=12Mbps;2025;867.0
2610400;Acesso_SCM>=12Mbps;2025;685.0
2610509;Acesso_SCM>=12Mbps;2025;1394.0
2610608;Acesso_SCM>=12Mbps;2025;5830.0
2610707;Acesso_SCM>=12Mbps;2025;39767.0
2610806;Acesso_SCM>=12Mbps;2025;2413.0
2610905;Acesso_SCM>=12Mbps;2025;12008.0
2611002;Acesso_SCM>=12Mbps;2025;10669.0
2611101;Acesso_SCM>=12Mbps;2025;107935.0
2611200;Acesso_SCM>=12Mbps;2025;1475.0
2611309;Acesso_SCM>=12Mbps;2025;5561.0
2611408;Acesso_SCM>=12Mbps;2025;3851.0
2611507;Acesso_SCM>=12Mbps;2025;599.0
2611533;Acesso_SCM>=12Mbps;2025;370.0
2611606;Acesso_SCM>=12Mbps;2025;267900.0
2611705;Acesso_SCM>=12Mbps;2025;2725.0
2611804;Acesso_SCM>=12Mbps;2025;5622.0
2611903;Acesso_SCM>=12Mbps;2025;2866.0
2612000;Acesso_SCM>=12Mbps;2025;2616.0
2612109;Acesso_SCM>=12Mbps;2025;34.0
2612208;Acesso_SCM>=12Mbps;2025;9680.0
2612307;Acesso_SCM>=12Mbps;2025;1165.0
2612406;Acesso_SCM>=12Mbps;2025;3325.0
2612455;Acesso_SCM>=12Mbps;2025;869.0
2612471;Acesso_SCM>=12Mbps;2025;1013.0
2612505;Acesso_SCM>=12Mbps;2025;12015.0
2612554;Acesso_SCM>=12Mbps;2025;372.0
2612604;Acesso_SCM>=12Mbps;2025;3382.0
2612703;Acesso_SCM>=12Mbps;2025;354.0
2612802;Acesso_SCM>=12Mbps;2025;1049.0
2612901;Acesso_SCM>=12Mbps;2025;49.0
2613008;Acesso_SCM>=12Mbps;2025;5963.0
2613107;Acesso_SCM>=12Mbps;2025;1561.0
2613206;Acesso_SCM>=12Mbps;2025;1281.0
2613305;Acesso_SCM>=12Mbps;2025;1156.0
2613404;Acesso_SCM>=12Mbps;2025;5010.0
2613503;Acesso_SCM>=12Mbps;2025;2407.0
2613602;Acesso_SCM>=12Mbps;2025;4168.0
2613701;Acesso_SCM>=12Mbps;2025;16966.0
2613800;Acesso_SCM>=12Mbps;2025;893.0
2613909;Acesso_SCM>=12Mbps;2025;19535.0
2614006;Acesso_SCM>=12Mbps;2025;2191.0
2614105;Acesso_SCM>=12Mbps;2025;4154.0
2614204;Acesso_SCM>=12Mbps;2025;4796.0
2614303;Acesso_SCM>=12Mbps;2025;273.0
2614402;Acesso_SCM>=12Mbps;2025;382.0
2614501;Acesso_SCM>=12Mbps;2025;6890.0
2614600;Acesso_SCM>=12Mbps;2025;3957.0
2614709;Acesso_SCM>=12Mbps;2025;1986.0
2614808;Acesso_SCM>=12Mbps;2025;4038.0
2614857;Acesso_SCM>=12Mbps;2025;6885.0
2615003;Acesso_SCM>=12Mbps;2025;2613.0
2615102;Acesso_SCM>=12Mbps;2025;209.0
2615201;Acesso_SCM>=12Mbps;2025;536.0
2615300;Acesso_SCM>=12Mbps;2025;10478.0
2615409;Acesso_SCM>=12Mbps;2025;4708.0
2615508;Acesso_SCM>=12Mbps;2025;1017.0
2615607;Acesso_SCM>=12Mbps;2025;4296.0
2615706;Acesso_SCM>=12Mbps;2025;743.0
2615805;Acesso_SCM>=12Mbps;2025;1707.0
2615904;Acesso_SCM>=12Mbps;2025;544.0
2616001;Acesso_SCM>=12Mbps;2025;3291.0
2616100;Acesso_SCM>=12Mbps;2025;1244.0
2616183;Acesso_SCM>=12Mbps;2025;195.0
2616209;Acesso_SCM>=12Mbps;2025;1060.0
2616308;Acesso_SCM>=12Mbps;2025;996.0
2616407;Acesso_SCM>=12Mbps;2025;25431.0
2616506;Acesso_SCM>=12Mbps;2025;76.0
2700102;Acesso_SCM>=12Mbps;2025;2446.0
2700201;Acesso_SCM>=12Mbps;2025;202.0
2700300;Acesso_SCM>=12Mbps;2025;34251.0
2700409;Acesso_SCM>=12Mbps;2025;2407.0
2700508;Acesso_SCM>=12Mbps;2025;991.0
2700607;Acesso_SCM>=12Mbps;2025;797.0
2700706;Acesso_SCM>=12Mbps;2025;1572.0
2700805;Acesso_SCM>=12Mbps;2025;104.0
2700904;Acesso_SCM>=12Mbps;2025;177.0
2701001;Acesso_SCM>=12Mbps;2025;563.0
2701100;Acesso_SCM>=12Mbps;2025;917.0
2701209;Acesso_SCM>=12Mbps;2025;684.0
2701308;Acesso_SCM>=12Mbps;2025;1065.0
2701357;Acesso_SCM>=12Mbps;2025;16.0
2701407;Acesso_SCM>=12Mbps;2025;1153.0
2701506;Acesso_SCM>=12Mbps;2025;61.0
2701605;Acesso_SCM>=12Mbps;2025;1673.0
2701704;Acesso_SCM>=12Mbps;2025;117.0
2701803;Acesso_SCM>=12Mbps;2025;295.0
2701902;Acesso_SCM>=12Mbps;2025;18.0
2702009;Acesso_SCM>=12Mbps;2025;529.0
2702108;Acesso_SCM>=12Mbps;2025;453.0
2702207;Acesso_SCM>=12Mbps;2025;764.0
2702306;Acesso_SCM>=12Mbps;2025;68.0
2702355;Acesso_SCM>=12Mbps;2025;236.0
2702405;Acesso_SCM>=12Mbps;2025;6901.0
2702504;Acesso_SCM>=12Mbps;2025;443.0
2702553;Acesso_SCM>=12Mbps;2025;356.0
2702603;Acesso_SCM>=12Mbps;2025;460.0
2702702;Acesso_SCM>=12Mbps;2025;4.0
2702801;Acesso_SCM>=12Mbps;2025;541.0
2702900;Acesso_SCM>=12Mbps;2025;1258.0
2703007;Acesso_SCM>=12Mbps;2025;31.0
2703106;Acesso_SCM>=12Mbps;2025;3287.0
2703205;Acesso_SCM>=12Mbps;2025;13.0
2703304;Acesso_SCM>=12Mbps;2025;1023.0
2703403;Acesso_SCM>=12Mbps;2025;285.0
2703502;Acesso_SCM>=12Mbps;2025;296.0
2703601;Acesso_SCM>=12Mbps;2025;1380.0
2703700;Acesso_SCM>=12Mbps;2025;362.0
2703759;Acesso_SCM>=12Mbps;2025;16.0
2703809;Acesso_SCM>=12Mbps;2025;159.0
2703908;Acesso_SCM>=12Mbps;2025;48.0
2704005;Acesso_SCM>=12Mbps;2025;388.0
2704104;Acesso_SCM>=12Mbps;2025;55.0
2704203;Acesso_SCM>=12Mbps;2025;2939.0
2704302;Acesso_SCM>=12Mbps;2025;206758.0
2704401;Acesso_SCM>=12Mbps;2025;1551.0
2704500;Acesso_SCM>=12Mbps;2025;6376.0
2704609;Acesso_SCM>=12Mbps;2025;859.0
2704708;Acesso_SCM>=12Mbps;2025;11071.0
2704807;Acesso_SCM>=12Mbps;2025;443.0
2704906;Acesso_SCM>=12Mbps;2025;29.0
2705002;Acesso_SCM>=12Mbps;2025;1882.0
2705101;Acesso_SCM>=12Mbps;2025;1416.0
2705200;Acesso_SCM>=12Mbps;2025;1452.0
2705309;Acesso_SCM>=12Mbps;2025;292.0
2705408;Acesso_SCM>=12Mbps;2025;252.0
2705507;Acesso_SCM>=12Mbps;2025;789.0
2705606;Acesso_SCM>=12Mbps;2025;299.0
2705705;Acesso_SCM>=12Mbps;2025;3603.0
2705804;Acesso_SCM>=12Mbps;2025;200.0
2705903;Acesso_SCM>=12Mbps;2025;56.0
2706000;Acesso_SCM>=12Mbps;2025;742.0
2706109;Acesso_SCM>=12Mbps;2025;519.0
2706208;Acesso_SCM>=12Mbps;2025;449.0
2706307;Acesso_SCM>=12Mbps;2025;5627.0
2706406;Acesso_SCM>=12Mbps;2025;209.0
2706422;Acesso_SCM>=12Mbps;2025;846.0
2706448;Acesso_SCM>=12Mbps;2025;1987.0
2706505;Acesso_SCM>=12Mbps;2025;1259.0
2706604;Acesso_SCM>=12Mbps;2025;11.0
2706703;Acesso_SCM>=12Mbps;2025;82.0
2706802;Acesso_SCM>=12Mbps;2025;35.0
2706901;Acesso_SCM>=12Mbps;2025;3124.0
2707008;Acesso_SCM>=12Mbps;2025;9.0
2707107;Acesso_SCM>=12Mbps;2025;2684.0
2707206;Acesso_SCM>=12Mbps;2025;476.0
2707305;Acesso_SCM>=12Mbps;2025;757.0
2707404;Acesso_SCM>=12Mbps;2025;703.0
2707503;Acesso_SCM>=12Mbps;2025;94.0
2707602;Acesso_SCM>=12Mbps;2025;128.0
2707701;Acesso_SCM>=12Mbps;2025;9101.0
2707800;Acesso_SCM>=12Mbps;2025;115.0
2707909;Acesso_SCM>=12Mbps;2025;137.0
2708006;Acesso_SCM>=12Mbps;2025;3491.0
2708105;Acesso_SCM>=12Mbps;2025;1143.0
2708204;Acesso_SCM>=12Mbps;2025;9.0
2708303;Acesso_SCM>=12Mbps;2025;1626.0
2708402;Acesso_SCM>=12Mbps;2025;1249.0
2708501;Acesso_SCM>=12Mbps;2025;1055.0
2708600;Acesso_SCM>=12Mbps;2025;4044.0
2708709;Acesso_SCM>=12Mbps;2025;1107.0
2708808;Acesso_SCM>=12Mbps;2025;139.0
2708907;Acesso_SCM>=12Mbps;2025;287.0
2708956;Acesso_SCM>=12Mbps;2025;264.0
2709004;Acesso_SCM>=12Mbps;2025;276.0
2709103;Acesso_SCM>=12Mbps;2025;796.0
2709152;Acesso_SCM>=12Mbps;2025;2354.0
2709202;Acesso_SCM>=12Mbps;2025;1089.0
2709301;Acesso_SCM>=12Mbps;2025;6083.0
2709400;Acesso_SCM>=12Mbps;2025;617.0
2800100;Acesso_SCM>=12Mbps;2025;49.0
2800209;Acesso_SCM>=12Mbps;2025;1777.0
2800308;Acesso_SCM>=12Mbps;2025;199304.0
2800407;Acesso_SCM>=12Mbps;2025;901.0
2800506;Acesso_SCM>=12Mbps;2025;4268.0
2800605;Acesso_SCM>=12Mbps;2025;8837.0
2800670;Acesso_SCM>=12Mbps;2025;1882.0
2800704;Acesso_SCM>=12Mbps;2025;183.0
2801009;Acesso_SCM>=12Mbps;2025;3589.0
2801108;Acesso_SCM>=12Mbps;2025;484.0
2801207;Acesso_SCM>=12Mbps;2025;3408.0
2801306;Acesso_SCM>=12Mbps;2025;4222.0
2801405;Acesso_SCM>=12Mbps;2025;3042.0
2801504;Acesso_SCM>=12Mbps;2025;1600.0
2801603;Acesso_SCM>=12Mbps;2025;346.0
2801702;Acesso_SCM>=12Mbps;2025;887.0
2801900;Acesso_SCM>=12Mbps;2025;636.0
2802007;Acesso_SCM>=12Mbps;2025;173.0
2802106;Acesso_SCM>=12Mbps;2025;6267.0
2802205;Acesso_SCM>=12Mbps;2025;788.0
2802304;Acesso_SCM>=12Mbps;2025;1479.0
2802403;Acesso_SCM>=12Mbps;2025;1766.0
2802502;Acesso_SCM>=12Mbps;2025;463.0
2802601;Acesso_SCM>=12Mbps;2025;574.0
2802700;Acesso_SCM>=12Mbps;2025;126.0
2802809;Acesso_SCM>=12Mbps;2025;920.0
2802908;Acesso_SCM>=12Mbps;2025;24339.0
2803005;Acesso_SCM>=12Mbps;2025;1760.0
2803104;Acesso_SCM>=12Mbps;2025;870.0
2803203;Acesso_SCM>=12Mbps;2025;10113.0
2803302;Acesso_SCM>=12Mbps;2025;2407.0
2803401;Acesso_SCM>=12Mbps;2025;951.0
2803500;Acesso_SCM>=12Mbps;2025;28377.0
2803609;Acesso_SCM>=12Mbps;2025;5981.0
2803708;Acesso_SCM>=12Mbps;2025;884.0
2803807;Acesso_SCM>=12Mbps;2025;558.0
2803906;Acesso_SCM>=12Mbps;2025;1536.0
2804003;Acesso_SCM>=12Mbps;2025;1732.0
2804102;Acesso_SCM>=12Mbps;2025;671.0
2804201;Acesso_SCM>=12Mbps;2025;616.0
2804300;Acesso_SCM>=12Mbps;2025;594.0
2804409;Acesso_SCM>=12Mbps;2025;313.0
2804458;Acesso_SCM>=12Mbps;2025;315.0
2804508;Acesso_SCM>=12Mbps;2025;8108.0
2804607;Acesso_SCM>=12Mbps;2025;5483.0
2804706;Acesso_SCM>=12Mbps;2025;1159.0
2804805;Acesso_SCM>=12Mbps;2025;46050.0
2804904;Acesso_SCM>=12Mbps;2025;604.0
2805000;Acesso_SCM>=12Mbps;2025;269.0
2805109;Acesso_SCM>=12Mbps;2025;1635.0
2805208;Acesso_SCM>=12Mbps;2025;609.0
2805307;Acesso_SCM>=12Mbps;2025;839.0
2805406;Acesso_SCM>=12Mbps;2025;1339.0
2805505;Acesso_SCM>=12Mbps;2025;4600.0
2805604;Acesso_SCM>=12Mbps;2025;864.0
2805703;Acesso_SCM>=12Mbps;2025;2405.0
2805802;Acesso_SCM>=12Mbps;2025;2135.0
2805901;Acesso_SCM>=12Mbps;2025;517.0
2806008;Acesso_SCM>=12Mbps;2025;4277.0
2806107;Acesso_SCM>=12Mbps;2025;1764.0
2806206;Acesso_SCM>=12Mbps;2025;5074.0
2806305;Acesso_SCM>=12Mbps;2025;405.0
2806404;Acesso_SCM>=12Mbps;2025;58.0
2806503;Acesso_SCM>=12Mbps;2025;307.0
2806602;Acesso_SCM>=12Mbps;2025;862.0
