codigo_ibge;sigla;ano;variavel_valor
1500206;Acesso_SCM;2025;3398.0
1500305;Acesso_SCM;2025;4545.0
1500347;Acesso_SCM;2025;864.0
1500404;Acesso_SCM;2025;3739.0
1500503;Acesso_SCM;2025;5164.0
1500602;Acesso_SCM;2025;23981.0
1500701;Acesso_SCM;2025;2909.0
1500800;Acesso_SCM;2025;87250.0
1500859;Acesso_SCM;2025;866.0
1500909;Acesso_SCM;2025;4368.0
1500958;Acesso_SCM;2025;2845.0
1501006;Acesso_SCM;2025;602.0
1501105;Acesso_SCM;2025;829.0
1501204;Acesso_SCM;2025;958.0
1501253;Acesso_SCM;2025;156.0
1501303;Acesso_SCM;2025;20069.0
1501402;Acesso_SCM;2025;315524.0
1501451;Acesso_SCM;2025;869.0
1501501;Acesso_SCM;2025;9200.0
1501576;Acesso_SCM;2025;793.0
1501600;Acesso_SCM;2025;190.0
1501709;Acesso_SCM;2025;12214.0
1501725;Acesso_SCM;2025;3613.0
1501758;Acesso_SCM;2025;65.0
1501782;Acesso_SCM;2025;2143.0
1501808;Acesso_SCM;2025;7054.0
1501907;Acesso_SCM;2025;587.0
1501956;Acesso_SCM;2025;1023.0
1502004;Acesso_SCM;2025;697.0
1502103;Acesso_SCM;2025;1813.0
1502152;Acesso_SCM;2025;27098.0
1502202;Acesso_SCM;2025;13491.0
1502301;Acesso_SCM;2025;3257.0
1502400;Acesso_SCM;2025;49426.0
1502509;Acesso_SCM;2025;1725.0
1502608;Acesso_SCM;2025;864.0
1502707;Acesso_SCM;2025;7592.0
1502756;Acesso_SCM;2025;1855.0
1502764;Acesso_SCM;2025;1947.0
1502772;Acesso_SCM;2025;1938.0
1502806;Acesso_SCM;2025;1789.0
1502855;Acesso_SCM;2025;296.0
1502905;Acesso_SCM;2025;3347.0
1502939;Acesso_SCM;2025;7032.0
1502954;Acesso_SCM;2025;2192.0
1503002;Acesso_SCM;2025;475.0
1503044;Acesso_SCM;2025;224.0
1503077;Acesso_SCM;2025;2258.0
1503093;Acesso_SCM;2025;3094.0
1503101;Acesso_SCM;2025;2396.0
1503200;Acesso_SCM;2025;3178.0
1503309;Acesso_SCM;2025;1259.0
1503408;Acesso_SCM;2025;576.0
1503457;Acesso_SCM;2025;2483.0
1503507;Acesso_SCM;2025;2081.0
1503606;Acesso_SCM;2025;14919.0
1503705;Acesso_SCM;2025;2438.0
1503754;Acesso_SCM;2025;1339.0
1503804;Acesso_SCM;2025;2671.0
1503903;Acesso_SCM;2025;3353.0
1504000;Acesso_SCM;2025;678.0
1504059;Acesso_SCM;2025;5666.0
1504109;Acesso_SCM;2025;63.0
1504208;Acesso_SCM;2025;60817.0
1504307;Acesso_SCM;2025;1274.0
1504406;Acesso_SCM;2025;2687.0
1504422;Acesso_SCM;2025;16749.0
1504455;Acesso_SCM;2025;4386.0
1504505;Acesso_SCM;2025;1483.0
1504604;Acesso_SCM;2025;1609.0
1504703;Acesso_SCM;2025;7613.0
1504752;Acesso_SCM;2025;985.0
1504802;Acesso_SCM;2025;4330.0
1504901;Acesso_SCM;2025;3195.0
1504950;Acesso_SCM;2025;1837.0
1504976;Acesso_SCM;2025;1740.0
1505007;Acesso_SCM;2025;215.0
1505031;Acesso_SCM;2025;3359.0
1505064;Acesso_SCM;2025;4196.0
1505106;Acesso_SCM;2025;2458.0
1505205;Acesso_SCM;2025;860.0
1505304;Acesso_SCM;2025;4313.0
1505403;Acesso_SCM;2025;2351.0
1505437;Acesso_SCM;2025;8114.0
1505486;Acesso_SCM;2025;1489.0
1505494;Acesso_SCM;2025;33.0
1505502;Acesso_SCM;2025;22827.0
1505536;Acesso_SCM;2025;65136.0
1505551;Acesso_SCM;2025;440.0
1505601;Acesso_SCM;2025;169.0
1505635;Acesso_SCM;2025;189.0
1505650;Acesso_SCM;2025;1766.0
1505700;Acesso_SCM;2025;805.0
1505809;Acesso_SCM;2025;3313.0
1505908;Acesso_SCM;2025;3874.0
1506005;Acesso_SCM;2025;2159.0
1506104;Acesso_SCM;2025;586.0
1506112;Acesso_SCM;2025;328.0
1506138;Acesso_SCM;2025;23766.0
1506161;Acesso_SCM;2025;2156.0
1506187;Acesso_SCM;2025;8347.0
1506195;Acesso_SCM;2025;2025.0
1506203;Acesso_SCM;2025;11232.0
1506302;Acesso_SCM;2025;1278.0
1506351;Acesso_SCM;2025;6830.0
1506401;Acesso_SCM;2025;492.0
1506500;Acesso_SCM;2025;10272.0
1506559;Acesso_SCM;2025;2589.0
1506583;Acesso_SCM;2025;4768.0
1506609;Acesso_SCM;2025;3016.0
1506708;Acesso_SCM;2025;8024.0
1506807;Acesso_SCM;2025;45582.0
1506906;Acesso_SCM;2025;166.0
1507003;Acesso_SCM;2025;2773.0
1507102;Acesso_SCM;2025;1583.0
1507151;Acesso_SCM;2025;1460.0
1507201;Acesso_SCM;2025;1289.0
1507300;Acesso_SCM;2025;9716.0
1507409;Acesso_SCM;2025;807.0
1507458;Acesso_SCM;2025;1264.0
1507466;Acesso_SCM;2025;278.0
1507474;Acesso_SCM;2025;170.0
1507508;Acesso_SCM;2025;1472.0
1507607;Acesso_SCM;2025;5198.0
1507706;Acesso_SCM;2025;2157.0
1507755;Acesso_SCM;2025;354.0
1507805;Acesso_SCM;2025;1820.0
1507904;Acesso_SCM;2025;3083.0
1507953;Acesso_SCM;2025;10052.0
1507961;Acesso_SCM;2025;1490.0
1507979;Acesso_SCM;2025;1987.0
1508001;Acesso_SCM;2025;10422.0
1508035;Acesso_SCM;2025;1658.0
1508050;Acesso_SCM;2025;1138.0
1508084;Acesso_SCM;2025;9458.0
1508100;Acesso_SCM;2025;7604.0
1508126;Acesso_SCM;2025;1557.0
1508159;Acesso_SCM;2025;4952.0
1508209;Acesso_SCM;2025;5300.0
1508308;Acesso_SCM;2025;3017.0
1508357;Acesso_SCM;2025;1985.0
1508407;Acesso_SCM;2025;5765.0
1600055;Acesso_SCM;2025;876.0
1600105;Acesso_SCM;2025;2037.0
1600154;Acesso_SCM;2025;1562.0
1600204;Acesso_SCM;2025;2089.0
1600212;Acesso_SCM;2025;661.0
1600238;Acesso_SCM;2025;1701.0
1600253;Acesso_SCM;2025;764.0
1600279;Acesso_SCM;2025;9092.0
1600303;Acesso_SCM;2025;124304.0
1600402;Acesso_SCM;2025;4074.0
1600501;Acesso_SCM;2025;5753.0
1600535;Acesso_SCM;2025;3914.0
1600550;Acesso_SCM;2025;673.0
1600600;Acesso_SCM;2025;26367.0
1600709;Acesso_SCM;2025;2760.0
1600808;Acesso_SCM;2025;1788.0
1700251;Acesso_SCM;2025;116.0
1700301;Acesso_SCM;2025;1032.0
1700350;Acesso_SCM;2025;259.0
1700400;Acesso_SCM;2025;781.0
1700707;Acesso_SCM;2025;266.0
1701002;Acesso_SCM;2025;1017.0
1701051;Acesso_SCM;2025;130.0
1701101;Acesso_SCM;2025;848.0
1701309;Acesso_SCM;2025;545.0
1701903;Acesso_SCM;2025;231.0
1702000;Acesso_SCM;2025;1031.0
1702109;Acesso_SCM;2025;52658.0
1702158;Acesso_SCM;2025;357.0
1702208;Acesso_SCM;2025;2756.0
1702307;Acesso_SCM;2025;94.0
1702406;Acesso_SCM;2025;1020.0
1702554;Acesso_SCM;2025;1455.0
1702703;Acesso_SCM;2025;268.0
1702901;Acesso_SCM;2025;794.0
1703008;Acesso_SCM;2025;588.0
1703057;Acesso_SCM;2025;142.0
1703073;Acesso_SCM;2025;97.0
1703107;Acesso_SCM;2025;392.0
1703206;Acesso_SCM;2025;510.0
1703305;Acesso_SCM;2025;317.0
1703602;Acesso_SCM;2025;435.0
1703701;Acesso_SCM;2025;1226.0
1703800;Acesso_SCM;2025;494.0
1703826;Acesso_SCM;2025;71.0
1703842;Acesso_SCM;2025;299.0
1703867;Acesso_SCM;2025;129.0
1703883;Acesso_SCM;2025;130.0
1703891;Acesso_SCM;2025;24.0
1703909;Acesso_SCM;2025;746.0
1704105;Acesso_SCM;2025;102.0
1704600;Acesso_SCM;2025;109.0
1705102;Acesso_SCM;2025;111.0
1705508;Acesso_SCM;2025;6286.0
1705557;Acesso_SCM;2025;769.0
1705607;Acesso_SCM;2025;645.0
1706001;Acesso_SCM;2025;627.0
1706100;Acesso_SCM;2025;806.0
1706258;Acesso_SCM;2025;87.0
1706506;Acesso_SCM;2025;328.0
1707009;Acesso_SCM;2025;1445.0
1707108;Acesso_SCM;2025;613.0
1707207;Acesso_SCM;2025;278.0
1707306;Acesso_SCM;2025;244.0
1707405;Acesso_SCM;2025;314.0
1707553;Acesso_SCM;2025;63.0
1707652;Acesso_SCM;2025;229.0
1707702;Acesso_SCM;2025;882.0
1708205;Acesso_SCM;2025;676.0
1708254;Acesso_SCM;2025;101.0
1708304;Acesso_SCM;2025;160.0
1709005;Acesso_SCM;2025;763.0
1709302;Acesso_SCM;2025;2463.0
1709500;Acesso_SCM;2025;20863.0
1709807;Acesso_SCM;2025;389.0
1710508;Acesso_SCM;2025;502.0
1710706;Acesso_SCM;2025;207.0
1710904;Acesso_SCM;2025;824.0
1711100;Acesso_SCM;2025;414.0
1711506;Acesso_SCM;2025;561.0
1711803;Acesso_SCM;2025;236.0
1711902;Acesso_SCM;2025;2092.0
1711951;Acesso_SCM;2025;474.0
1712009;Acesso_SCM;2025;331.0
1712157;Acesso_SCM;2025;277.0
1712405;Acesso_SCM;2025;170.0
1712454;Acesso_SCM;2025;148.0
1712504;Acesso_SCM;2025;1040.0
1712702;Acesso_SCM;2025;170.0
1712801;Acesso_SCM;2025;45.0
1713205;Acesso_SCM;2025;2687.0
1713304;Acesso_SCM;2025;848.0
1713601;Acesso_SCM;2025;802.0
1713700;Acesso_SCM;2025;189.0
1713809;Acesso_SCM;2025;294.0
1713957;Acesso_SCM;2025;78.0
1714203;Acesso_SCM;2025;240.0
